name,type,habitat,ele_upper,ele_lower,category
Aegypius monachus,BIRD,For_Gra_Shr,4500.0,300.0,NT
Anser indicus,BIRD,Cro_Wat,5000.0,,LC
Falco naumanni,BIRD,Bar_Cro_Gra_Imp,2400.0,0.0,LC
Mergus merganser,BIRD,For_Wat_Wet,1900.0,1900.0,LC
Tetraogallus himalayensis,BIRD,Gra,4570.0,3600.0,LC
Pipistrellus pipistrellus,MAMMALS,For_Imp_Shr_Wet,2000.0,-20.0,LC
Ovis ammon,MAMMALS,Bar_Gra_Shr,5500.0,400.0,NT
Mustela altaica,MAMMALS,Gra_Shr,4900.0,80.0,NT
Ursus arctos,MAMMALS,Bar_For_Gra_Shr_Wet,5000.0,0.0,LC
Capra sibirica,MAMMALS,Bar_For_Gra_Shr,5500.0,500.0,NT
Mustela eversmanii,MAMMALS,Gra_Shr,5050.0,0.0,LC
Lynx lynx,MAMMALS,Bar_For_Gra_Shr,5500.0,0.0,LC
Sorex minutus,MAMMALS,For_Gra_Shr_Wat_Wet,2260.0,0.0,LC
Vulpes vulpes,MAMMALS,Bar_Cro_For_Imp_Shr_Wet,4500.0,0.0,LC
Canis lupus,MAMMALS,Bar_For_Gra_Shr_Wet,3000.0,0.0,LC
Mustela nivalis,MAMMALS,Cro_For_Shr_Wat_Wet,3860.0,0.0,LC
Mustela erminea,MAMMALS,For_Gra_Shr_Wet,4050.0,0.0,LC
Barbastella darjelingensis,MAMMALS,For,2350.0,0.0,LC
Barbastella leucomelas,MAMMALS,For_Shr,2500.0,0.0,LC
Martes foina,MAMMALS,For_Imp_Shr,4200.0,0.0,LC
Otocolobus manul,MAMMALS,Bar_Gra_Shr,5593.0,440.0,LC
Ochotona macrotis,MAMMALS,,6400.0,2300.0,LC
Ochotona ladacensis,MAMMALS,Gra,5400.0,4200.0,LC
Alticola albicaudus,MAMMALS,Shr,,,DD
Lepus tibetanus,MAMMALS,Bar_Gra_Shr,4000.0,,LC
Gazella subgutturosa,MAMMALS,Bar_Gra_Shr,2700.0,0.0,VU
Myotis nipalensis,MAMMALS,Bar_For_Gra_Shr,,,LC
Lepus yarkandensis,MAMMALS,For_Shr,,,NT
Brachiones przewalskii,MAMMALS,Bar,,,LC
Panthera uncia,MAMMALS,Gra_Shr,5800.0,500.0,VU
Eptesicus gobiensis,MAMMALS,Bar_Gra_Shr,,,LC
Salpingotus kozlovi,MAMMALS,Bar_Gra_Shr,,,LC
Pipistrellus aladdin,MAMMALS,Bar_For_Imp,,,DD
Ochotona nubrica,MAMMALS,Gra_Shr,4500.0,3000.0,LC
Ochotona roylei,MAMMALS,,5200.0,2400.0,LC
Cricetulus alticola,MAMMALS,For_Gra_Shr,5200.0,,LC
Pantholops hodgsonii,MAMMALS,Gra,,,NT
Lepus oiostolus,MAMMALS,Bar_Gra_Shr,5400.0,2500.0,LC
Pseudois nayaur,MAMMALS,Bar_Shr,5500.0,2500.0,LC
Equus kiang,MAMMALS,Bar_Gra_Shr,5400.0,2700.0,LC
Rattus pyctoris,MAMMALS,Cro_For,4250.0,1200.0,LC
Ochotona curzoniae,MAMMALS,Bar_Gra,5000.0,3000.0,LC
Myotis laniger,MAMMALS,For,,,LC
Phaiomys leucurus,MAMMALS,For_Gra,4500.0,,LC
Procapra picticaudata,MAMMALS,Gra,5750.0,,NT
Bos mutus,MAMMALS,Bar_Gra,6100.0,4000.0,VU
Alticola stoliczkanus,MAMMALS,For_Gra_Shr,,4000.0,LC
Mus musculus,MAMMALS,Cro_Imp_Shr_Wat_Wet,,,LC
Crocidura horsfieldii,MAMMALS,For,4000.0,100.0,DD
Paradoxurus hermaphroditus,MAMMALS,For_Imp_Shr,2500.0,0.0,LC
Cuon alpinus,MAMMALS,For_Gra_Shr,5300.0,0.0,EN
Lepus capensis,MAMMALS,Bar_Cro_Gra_Shr,1800.0,0.0,LC
Alsophylax przewalskii,REPTILES,Bar,1400.0,500.0,LC
Eremias velox,REPTILES,Bar_Cro_Gra_Shr,1900.0,80.0,LC
Gloydius halys,REPTILES,Bar_For_Gra_Shr,4000.0,0.0,LC
Eremias przewalskii,REPTILES,Bar_For_Shr_Wet,1800.0,500.0,LC
Eremias vermiculata,REPTILES,Bar_Shr_Wet,1900.0,600.0,LC
Paralaudakia himalayana,REPTILES,For_Wet,3395.0,1000.0,LC
Hemidactylus brookii,REPTILES,For_Imp_Shr,1000.0,0.0,LC
