name,type,habitat,ele_upper,ele_lower,category
Eptesicus pachyomus,MAMMALS,For_Shr,,,LC
Ochotona curzoniae,MAMMALS,Bar_Gra,5000.0,3000.0,LC
Cervus albirostris,MAMMALS,For_Gra_Shr,5100.0,3500.0,VU
Marmota himalayana,MAMMALS,Bar_Gra_Shr,5500.0,2900.0,LC
Phaiomys leucurus,MAMMALS,For_Gra,4500.0,,LC
Procapra picticaudata,MAMMALS,Gra,5750.0,,NT
Moschus chrysogaster,MAMMALS,For_Gra_Shr,5000.0,2000.0,EN
Bos mutus,MAMMALS,Bar_Gra,6100.0,4000.0,VU
Alticola stoliczkanus,MAMMALS,For_Gra_Shr,,4000.0,LC
Eptesicus pachyotis,MAMMALS,For,,,LC
Mus musculus,MAMMALS,Cro_Imp_Shr_Wat_Wet,,,LC
Felis silvestris,MAMMALS,For_Shr_Wet,2250.0,0.0,LC
Elaphe dione,REPTILES,Bar_For_Shr_Wet,3580.0,0.0,LC
Phrynocephalus vlangalii,REPTILES,Bar_Gra_Shr,4500.0,2000.0,LC
Phrynocephalus frontalis,REPTILES,Bar_Gra,1800.0,500.0,LC
Eremias przewalskii,REPTILES,Bar_For_Shr_Wet,1800.0,500.0,LC
Eremias vermiculata,REPTILES,Bar_Shr_Wet,1900.0,600.0,LC
